# Enhanced Poisson Multi-Bernoulli Tracking Log
# Input: D:\khenk\Downloads\parallel_run5_2025-12-20260128T124203Z-3-001\parallel_run5_2025-12\cam0_tile0_max_iqr2.0_down32.mp4
#
# frame, track_id, x, y, existence_prob, confidence, speed, age, detections
#================================================================================
1117, 579, 60, 72, 0.9997, 1.0000, 2.1409, 31, 32
1117, 591, 100, 93, 0.9997, 0.7998, 1.0408, 6, 7
1118, 562, 55, 40, 0.9997, 1.0000, 1.2721, 64, 64
1118, 579, 62, 72, 0.9997, 1.0000, 2.0158, 32, 33
1119, 562, 55, 40, 0.9997, 1.0000, 0.4024, 65, 65
1119, 579, 64, 73, 0.9997, 1.0000, 2.1355, 33, 34
1119, 591, 101, 94, 0.9997, 0.8779, 1.0482, 8, 9
1120, 562, 56, 41, 0.9997, 1.0000, 1.0506, 66, 66
1120, 579, 66, 73, 0.9997, 1.0000, 2.0155, 34, 35
1120, 591, 102, 94, 0.9997, 0.9178, 1.0458, 9, 10
1121, 579, 68, 73, 0.9997, 1.0000, 2.0000, 35, 36
1121, 591, 103, 95, 0.9997, 0.9581, 1.2863, 10, 11
1122, 562, 57, 42, 0.9997, 1.0000, 1.0579, 68, 68
1122, 579, 70, 74, 0.9997, 1.0000, 2.1264, 36, 37
1122, 591, 104, 95, 0.9997, 0.9986, 1.0453, 11, 12
1122, 596, 109, 7, 0.9997, 0.7623, 1.6304, 5, 6
1123, 562, 58, 41, 0.9996, 1.0000, 1.1354, 69, 69
1123, 579, 72, 74, 0.9997, 1.0000, 2.0192, 37, 38
1123, 591, 104, 96, 0.9997, 1.0000, 0.7860, 12, 13
1123, 596, 108, 8, 0.9997, 0.7998, 1.4137, 6, 7
1124, 562, 58, 43, 0.9996, 1.0000, 1.2541, 70, 70
1124, 579, 74, 74, 0.9997, 1.0000, 2.0000, 38, 39
1124, 591, 105, 96, 0.9997, 1.0000, 0.7487, 13, 14
1124, 596, 107, 11, 0.9996, 0.8384, 2.6804, 7, 8
1125, 562, 59, 43, 0.9997, 1.0000, 0.9029, 71, 71
1125, 579, 77, 75, 0.9997, 1.0000, 2.8571, 39, 40
1125, 591, 106, 97, 0.9997, 1.0000, 1.2493, 14, 15
1126, 579, 79, 75, 0.9997, 1.0000, 2.3084, 40, 41
1126, 591, 107, 97, 0.9997, 1.0000, 1.0722, 15, 16
1127, 562, 60, 44, 0.9997, 1.0000, 1.0219, 73, 73
1127, 579, 81, 74, 0.9997, 1.0000, 2.1409, 41, 42
1127, 591, 108, 98, 0.9997, 1.0000, 1.2632, 16, 17
1127, 597, 21, 100, 0.9420, 0.7672, 9.1672, 10, 10
1128, 562, 61, 44, 0.9997, 1.0000, 1.0486, 74, 74
1128, 579, 84, 75, 0.9996, 1.0000, 2.7554, 42, 43
1129, 579, 85, 74, 0.9996, 1.0000, 1.5883, 43, 44
1129, 591, 109, 99, 0.9997, 1.0000, 1.0299, 18, 19
1130, 562, 62, 45, 0.9997, 1.0000, 1.0235, 76, 76
1130, 579, 88, 75, 0.9996, 1.0000, 2.5252, 44, 45
1130, 591, 110, 99, 0.9997, 1.0000, 1.0299, 19, 20
1131, 562, 63, 45, 0.9997, 1.0000, 1.0369, 77, 77
1131, 579, 91, 75, 0.9997, 1.0000, 3.0274, 45, 46
1132, 579, 93, 75, 0.9997, 1.0000, 2.3192, 46, 47
1132, 596, 100, 21, 0.9997, 0.7664, 2.0114, 15, 15
1133, 579, 96, 75, 0.9997, 1.0000, 2.7378, 47, 48
1133, 596, 99, 22, 0.9997, 0.8081, 1.5994, 16, 16
1133, 599, 81, 6, 0.9997, 0.7623, 0.9009, 5, 6
1134, 562, 63, 42, 0.9994, 1.0000, 3.0717, 80, 80
1134, 579, 99, 74, 0.9997, 1.0000, 3.0986, 48, 49
1134, 596, 98, 23, 0.9997, 0.8498, 1.4045, 17, 17
1134, 599, 82, 6, 0.9997, 0.7998, 0.9703, 6, 7
1135, 579, 101, 74, 0.9997, 1.0000, 2.2929, 49, 50
1135, 596, 98, 25, 0.9997, 0.8914, 1.7385, 18, 18
1135, 599, 83, 6, 0.9997, 0.8385, 1.0032, 7, 8
1136, 579, 104, 74, 0.9997, 1.0000, 2.7228, 50, 51
1136, 596, 97, 26, 0.9997, 0.9331, 1.4611, 19, 19
1136, 599, 84, 7, 0.9997, 0.8779, 1.2648, 8, 9
1137, 579, 106, 73, 0.9997, 1.0000, 2.3493, 51, 52
1137, 596, 96, 27, 0.9997, 0.9747, 1.4148, 20, 20
1137, 600, 114, 82, 0.9997, 0.7665, 1.9970, 10, 10
1137, 599, 85, 7, 0.9997, 0.9178, 1.0439, 9, 10
1138, 579, 109, 72, 0.9997, 1.0000, 2.9386, 52, 53
1138, 591, 117, 103, 0.9997, 0.7664, 1.4570, 27, 27
1138, 600, 116, 83, 0.9997, 0.8081, 2.1381, 11, 11
1138, 599, 87, 7, 0.9997, 0.9580, 1.7638, 10, 11
1139, 579, 112, 72, 0.9997, 1.0000, 3.0295, 53, 54
1139, 591, 118, 104, 0.9997, 0.8081, 1.3072, 28, 28
1139, 600, 119, 83, 0.9997, 0.8497, 2.7777, 12, 12
1139, 599, 88, 7, 0.9997, 0.9986, 1.2922, 11, 12
1140, 579, 115, 71, 0.9997, 1.0000, 3.1275, 54, 55
1140, 591, 119, 104, 0.9997, 0.8498, 0.9955, 29, 29
1140, 598, 12, 33, 0.9997, 0.7929, 1.0417, 14, 13
1140, 600, 120, 83, 0.9996, 0.8914, 1.5280, 13, 13
1140, 599, 89, 7, 0.9997, 1.0000, 1.0000, 12, 13
1141, 579, 117, 71, 0.9997, 1.0000, 2.2622, 55, 56
1141, 591, 120, 105, 0.9997, 0.8914, 1.2239, 30, 30
1141, 598, 13, 33, 0.9997, 0.8348, 1.0424, 15, 14
1141, 599, 90, 8, 0.9997, 1.0000, 1.2248, 13, 14
1142, 579, 120, 70, 0.9997, 1.0000, 2.8087, 56, 57
1142, 591, 121, 105, 0.9997, 0.9331, 1.0274, 31, 31
1142, 598, 11, 34, 0.9994, 0.8764, 2.1535, 16, 15
1142, 599, 91, 8, 0.9997, 1.0000, 1.0268, 14, 15
1143, 579, 123, 69, 0.9997, 1.0000, 3.1649, 57, 58
1143, 591, 122, 106, 0.9997, 0.9747, 1.2526, 32, 32
1143, 599, 92, 8, 0.9997, 1.0000, 1.0000, 15, 16
1144, 579, 126, 68, 0.9997, 1.0000, 3.2155, 58, 59
1144, 599, 94, 9, 0.9997, 1.0000, 1.9079, 16, 17
1145, 591, 123, 107, 0.9997, 1.0000, 1.0317, 34, 34
1145, 599, 95, 9, 0.9997, 1.0000, 1.3217, 17, 18
1145, 608, 72, 51, 0.9997, 0.7664, 0.8058, 10, 10
1146, 591, 124, 107, 0.9997, 1.0000, 1.0307, 35, 35
1146, 599, 96, 9, 0.9997, 1.0000, 1.0000, 18, 19
1146, 608, 73, 51, 0.9997, 0.8081, 0.7512, 11, 11
1146, 610, 105, 117, 0.9997, 0.7664, 2.0228, 9, 9
1147, 591, 125, 109, 0.9996, 1.0000, 1.8381, 36, 36
1147, 599, 97, 10, 0.9997, 1.0000, 1.2001, 19, 20
1147, 610, 106, 118, 0.9997, 0.8081, 1.6016, 10, 10
1148, 591, 126, 108, 0.9996, 1.0000, 1.0402, 37, 37
1148, 599, 99, 10, 0.9997, 1.0000, 1.7694, 20, 21
1148, 608, 72, 53, 0.9996, 0.8914, 1.6766, 13, 13
1148, 610, 107, 119, 0.9997, 0.8498, 1.4041, 11, 11
1149, 591, 127, 109, 0.9997, 1.0000, 1.1000, 38, 38
1149, 599, 100, 10, 0.9997, 1.0000, 1.2918, 21, 22
1149, 608, 74, 52, 0.9994, 0.9328, 1.9702, 14, 14
1149, 610, 109, 120, 0.9997, 0.8914, 1.9910, 12, 12
1150, 599, 101, 10, 0.9997, 1.0000, 1.0032, 22, 23
1150, 607, 7, 16, 0.9997, 0.7939, 0.7482, 15, 14
1150, 608, 73, 53, 0.9993, 0.9744, 1.5057, 15, 15
1150, 610, 110, 121, 0.9997, 0.9331, 1.6226, 13, 13
1151, 607, 8, 17, 0.9997, 0.8357, 1.2461, 16, 15
1151, 610, 112, 122, 0.9997, 0.9747, 2.0284, 14, 14
1152, 599, 103, 11, 0.9996, 1.0000, 1.6441, 24, 25
1152, 610, 113, 124, 0.9997, 1.0000, 2.1628, 15, 15
1153, 599, 105, 11, 0.9997, 1.0000, 2.0765, 25, 26
1153, 607, 9, 18, 0.9997, 0.9192, 1.0518, 18, 17
1153, 610, 114, 125, 0.9997, 1.0000, 1.6242, 16, 16
1154, 599, 106, 12, 0.9997, 1.0000, 1.5400, 26, 27
1154, 607, 10, 18, 0.9997, 0.9609, 1.0303, 19, 18
1154, 610, 116, 126, 0.9997, 1.0000, 1.9907, 17, 17
1155, 598, 27, 36, 0.9997, 0.7861, 1.3201, 29, 26
1155, 599, 107, 12, 0.9997, 1.0000, 1.0060, 27, 28
1155, 610, 117, 127, 0.9997, 1.0000, 1.5967, 18, 18
1156, 599, 108, 12, 0.9997, 1.0000, 0.9413, 28, 29
1156, 607, 11, 19, 0.9997, 1.0000, 1.0218, 21, 20
1157, 599, 110, 12, 0.9997, 1.0000, 1.7457, 29, 30
1157, 607, 12, 19, 0.9997, 1.0000, 1.0379, 22, 21
1158, 599, 111, 13, 0.9997, 1.0000, 1.4950, 30, 31
1158, 607, 12, 20, 0.9997, 1.0000, 0.8132, 23, 22
1159, 599, 112, 12, 0.9996, 1.0000, 1.1084, 31, 32
1159, 607, 12, 21, 0.9997, 1.0000, 1.0163, 24, 23
1160, 599, 114, 13, 0.9996, 1.0000, 1.7866, 32, 33
1160, 606, 33, 66, 0.9997, 0.7511, 1.4016, 26, 24
1160, 607, 14, 21, 0.9996, 1.0000, 1.4978, 25, 24
1161, 599, 115, 14, 0.9997, 1.0000, 1.6294, 33, 34
1161, 606, 32, 68, 0.9997, 0.7924, 1.9692, 27, 25
1161, 607, 14, 21, 0.9997, 1.0000, 0.5698, 26, 25
1161, 617, 10, 43, 0.9997, 0.7623, 2.2845, 5, 6
1162, 599, 116, 14, 0.9997, 1.0000, 1.0492, 34, 35
1162, 606, 30, 69, 0.9997, 0.8337, 2.1674, 28, 26
1162, 607, 15, 22, 0.9997, 1.0000, 1.0428, 27, 26
1162, 617, 12, 43, 0.9997, 0.7998, 2.0361, 6, 7
1163, 599, 118, 14, 0.9997, 1.0000, 1.7239, 35, 36
1163, 617, 14, 42, 0.9997, 0.8384, 2.1276, 7, 8
1164, 599, 119, 15, 0.9997, 1.0000, 1.4594, 36, 37
1164, 607, 16, 23, 0.9997, 1.0000, 1.0599, 29, 28
1164, 617, 15, 41, 0.9997, 0.8779, 1.5872, 8, 9
1165, 599, 120, 15, 0.9997, 1.0000, 1.0369, 37, 38
1165, 607, 17, 23, 0.9997, 1.0000, 1.0440, 30, 29
1165, 617, 17, 41, 0.9997, 0.9178, 1.7295, 9, 10
1166, 598, 38, 38, 0.9997, 0.7816, 1.0026, 40, 35
1166, 599, 122, 15, 0.9997, 1.0000, 1.7236, 38, 39
1166, 607, 16, 23, 0.9996, 1.0000, 0.4841, 31, 30
1166, 617, 19, 40, 0.9997, 0.9581, 2.1268, 10, 11
1167, 599, 123, 16, 0.9997, 1.0000, 1.4677, 39, 40
1167, 607, 18, 24, 0.9996, 1.0000, 1.3960, 32, 31
1167, 617, 20, 39, 0.9997, 0.9986, 1.6234, 11, 12
1168, 599, 124, 16, 0.9997, 1.0000, 1.0375, 40, 41
1168, 607, 19, 25, 0.9997, 1.0000, 1.6589, 33, 32
1168, 617, 23, 38, 0.9996, 1.0000, 2.6972, 12, 13
1168, 622, 4, 114, 0.9997, 0.7623, 0.7459, 5, 6
1169, 599, 126, 16, 0.9997, 1.0000, 1.7236, 41, 42
1169, 607, 20, 25, 0.9997, 1.0000, 1.1215, 34, 33
1169, 617, 25, 38, 0.9997, 1.0000, 2.3056, 13, 14
1169, 620, 8, 28, 0.9997, 0.7665, 0.9976, 10, 10
1169, 622, 5, 115, 0.9997, 0.7998, 1.2250, 6, 7
1170, 599, 127, 17, 0.9997, 1.0000, 1.4672, 42, 43
1170, 617, 27, 37, 0.9997, 1.0000, 2.1596, 14, 15
1170, 620, 9, 28, 0.9997, 0.8081, 1.0018, 11, 11
1170, 622, 6, 115, 0.9997, 0.8384, 1.0381, 7, 8
1171, 607, 21, 26, 0.9997, 1.0000, 0.9885, 36, 35
1171, 617, 29, 36, 0.9997, 1.0000, 2.2107, 15, 16
1171, 620, 10, 29, 0.9997, 0.8497, 1.2598, 12, 12
1171, 622, 5, 115, 0.9996, 0.8778, 0.4869, 8, 9
1172, 607, 22, 26, 0.9997, 1.0000, 1.0328, 37, 36
1172, 617, 30, 35, 0.9997, 1.0000, 1.6041, 16, 17
1172, 620, 11, 29, 0.9997, 0.8914, 1.0419, 13, 13
1172, 622, 8, 117, 0.9995, 0.9176, 2.4517, 9, 10
1173, 607, 23, 27, 0.9997, 1.0000, 1.2943, 38, 37
1173, 617, 32, 35, 0.9997, 1.0000, 1.7245, 17, 18
1173, 620, 12, 29, 0.9997, 0.9331, 0.9999, 14, 14
1173, 622, 9, 117, 0.9997, 0.9580, 1.6824, 10, 11
1174, 617, 34, 34, 0.9997, 1.0000, 2.1232, 18, 19
1174, 620, 13, 29, 0.9997, 0.9747, 1.0008, 15, 15
1174, 622, 10, 118, 0.9997, 0.9986, 1.3264, 11, 12
1175, 598, 49, 40, 0.9997, 0.7821, 1.8052, 49, 43
1175, 607, 24, 28, 0.9997, 1.0000, 1.0307, 40, 39
1175, 617, 36, 33, 0.9997, 1.0000, 2.2740, 19, 20
1175, 620, 14, 29, 0.9997, 1.0000, 1.0001, 16, 16
1175, 622, 12, 118, 0.9997, 1.0000, 1.7232, 12, 13
1176, 598, 50, 40, 0.9997, 0.8228, 1.2917, 50, 44
1176, 607, 25, 28, 0.9997, 1.0000, 1.0282, 41, 40
1176, 617, 38, 33, 0.9997, 1.0000, 2.0354, 20, 21
1176, 619, 58, 80, 0.9973, 1.0000, 5.8179, 20, 20
1176, 620, 15, 29, 0.9997, 1.0000, 1.0000, 17, 17
1176, 622, 12, 119, 0.9996, 1.0000, 0.8841, 13, 14
1176, 623, 94, 65, 0.9997, 0.7664, 1.0236, 12, 12
1177, 598, 51, 40, 0.9997, 0.8635, 0.9984, 51, 45
1177, 617, 41, 31, 0.9996, 1.0000, 3.1391, 21, 22
1177, 620, 16, 29, 0.9997, 1.0000, 1.0000, 18, 18
1177, 622, 12, 120, 0.9997, 1.0000, 1.0148, 14, 15
1177, 623, 95, 66, 0.9997, 0.8081, 1.4444, 13, 13
1178, 598, 52, 41, 0.9997, 0.9042, 1.2139, 52, 46
1178, 622, 13, 121, 0.9997, 1.0000, 1.2398, 15, 16
1179, 598, 53, 41, 0.9997, 0.9450, 1.0261, 53, 47
1179, 622, 14, 122, 0.9997, 1.0000, 1.4447, 16, 17
1180, 598, 54, 41, 0.9997, 0.9858, 1.0001, 54, 48
1180, 622, 15, 122, 0.9997, 1.0000, 1.0849, 17, 18
1181, 622, 16, 123, 0.9997, 1.0000, 1.2391, 18, 19
1182, 598, 56, 42, 0.9996, 1.0000, 1.6519, 56, 50
1182, 622, 17, 124, 0.9997, 1.0000, 1.4125, 19, 20
1183, 598, 58, 42, 0.9997, 1.0000, 2.0763, 57, 51
1183, 622, 18, 125, 0.9997, 1.0000, 1.4424, 20, 21
1184, 598, 59, 42, 0.9997, 1.0000, 1.3342, 58, 52
1184, 622, 19, 126, 0.9997, 1.0000, 1.4251, 21, 22
1185, 598, 60, 42, 0.9997, 1.0000, 0.9745, 59, 53
1185, 622, 19, 127, 0.9997, 1.0000, 1.0276, 22, 23
1185, 630, 127, 77, 0.9997, 0.7665, 1.4127, 10, 10
1186, 598, 62, 42, 0.9997, 1.0000, 1.7052, 60, 54
1186, 630, 126, 76, 0.9996, 0.8080, 0.7187, 11, 11
1187, 598, 63, 42, 0.9997, 1.0000, 1.2732, 61, 55
1187, 632, 19, 12, 0.9997, 0.7623, 1.2914, 5, 6
1187, 633, 27, 31, 0.9997, 0.7623, 1.1054, 5, 6
1188, 598, 64, 42, 0.9997, 1.0000, 1.0015, 62, 56
1188, 620, 38, 30, 0.9997, 0.7527, 1.7625, 29, 27
1188, 632, 19, 13, 0.9997, 0.7998, 1.0451, 6, 7
1188, 633, 28, 31, 0.9997, 0.7998, 1.0303, 6, 7
1189, 598, 65, 42, 0.9997, 1.0000, 0.9607, 63, 57
1189, 617, 64, 25, 0.9997, 0.7604, 1.9856, 33, 32
1189, 620, 39, 30, 0.9997, 0.7939, 1.2935, 30, 28
1189, 633, 29, 31, 0.9997, 0.8385, 1.0003, 7, 8
1189, 636, 7, 73, 0.9996, 0.7623, 0.5541, 5, 6
1190, 598, 67, 42, 0.9997, 1.0000, 1.7487, 64, 58
1190, 617, 66, 24, 0.9997, 0.8018, 2.1262, 34, 33
1190, 620, 40, 30, 0.9997, 0.8352, 1.0009, 31, 29
1190, 632, 11, 11, 0.9923, 0.8721, 7.0974, 8, 9
1190, 633, 30, 31, 0.9997, 0.8779, 1.0004, 8, 9
1190, 636, 10, 73, 0.9996, 0.7997, 2.2222, 6, 7
1191, 598, 68, 42, 0.9997, 1.0000, 1.2917, 65, 59
1191, 617, 68, 23, 0.9997, 0.8433, 2.2561, 35, 34
1191, 620, 41, 30, 0.9997, 0.8766, 0.9575, 32, 30
1191, 633, 31, 31, 0.9997, 0.9178, 1.0001, 9, 10
1191, 636, 12, 74, 0.9997, 0.8384, 2.4180, 7, 8
1192, 598, 69, 43, 0.9997, 1.0000, 1.2601, 66, 60
1192, 617, 70, 21, 0.9997, 0.8848, 2.7045, 36, 35
1192, 620, 42, 29, 0.9997, 0.9179, 1.2455, 33, 31
1192, 633, 32, 32, 0.9997, 0.9580, 1.2575, 10, 11
1192, 636, 13, 74, 0.9997, 0.8779, 1.3497, 8, 9
1193, 598, 71, 43, 0.9997, 1.0000, 1.7468, 67, 61
1193, 620, 43, 29, 0.9997, 0.9593, 1.0417, 34, 32
1193, 633, 33, 32, 0.9997, 0.9986, 1.0421, 11, 12
1193, 636, 15, 74, 0.9997, 0.9178, 1.6958, 9, 10
1194, 598, 72, 43, 0.9997, 1.0000, 1.2755, 68, 62
1194, 620, 44, 29, 0.9997, 1.0000, 1.0024, 35, 33
1194, 633, 34, 32, 0.9997, 1.0000, 1.0000, 12, 13
1194, 636, 16, 75, 0.9997, 0.9580, 1.4176, 10, 11
1195, 598, 74, 43, 0.9997, 1.0000, 1.7643, 69, 63
1195, 620, 45, 29, 0.9997, 1.0000, 1.0018, 36, 34
1195, 633, 38, 40, 0.9894, 1.0000, 7.9459, 13, 14
1195, 636, 18, 75, 0.9997, 0.9986, 1.7678, 11, 12
1196, 598, 75, 43, 0.9997, 1.0000, 1.2517, 70, 64
1196, 620, 46, 28, 0.9997, 1.0000, 1.2486, 37, 35
1196, 633, 48, 49, 0.9962, 1.0000, 12.5630, 14, 15
1196, 636, 19, 75, 0.9997, 1.0000, 1.2530, 12, 13
1197, 598, 76, 43, 0.9997, 1.0000, 0.9846, 71, 65
1197, 636, 21, 75, 0.9997, 1.0000, 1.7522, 13, 14
1198, 598, 78, 43, 0.9997, 1.0000, 1.7214, 72, 66
1198, 623, 114, 76, 0.9997, 0.7894, 1.2500, 34, 31
1198, 636, 23, 75, 0.9997, 1.0000, 2.0142, 14, 15
1198, 638, 77, 30, 0.8493, 0.7609, 10.0480, 8, 9
1199, 598, 79, 42, 0.9997, 1.0000, 1.4883, 73, 67
1199, 636, 24, 76, 0.9997, 1.0000, 1.4887, 15, 16
1200, 598, 80, 44, 0.9996, 1.0000, 1.5905, 74, 68
1200, 617, 87, 14, 0.9997, 0.7574, 2.2346, 44, 42
1200, 623, 115, 77, 0.9997, 0.8716, 1.0316, 36, 33
1200, 636, 26, 76, 0.9997, 1.0000, 1.7470, 16, 17
1201, 598, 83, 45, 0.9996, 1.0000, 2.8291, 75, 69
1201, 617, 89, 13, 0.9997, 0.7987, 2.1987, 45, 43
1201, 623, 116, 77, 0.9997, 0.9128, 1.0308, 37, 34
1201, 636, 27, 76, 0.9997, 1.0000, 1.2353, 17, 18
1201, 641, 29, 114, 0.9996, 0.7664, 2.3627, 10, 10
1202, 617, 93, 12, 0.9996, 0.8399, 3.6515, 46, 44
1202, 623, 117, 78, 0.9997, 0.9540, 1.2843, 38, 35
1202, 636, 29, 76, 0.9997, 1.0000, 1.7490, 18, 19
1202, 641, 28, 115, 0.9997, 0.8081, 1.6311, 11, 11
1203, 623, 118, 79, 0.9997, 0.9952, 1.4356, 39, 36
1203, 636, 31, 77, 0.9997, 1.0000, 2.1497, 19, 20
1203, 641, 27, 117, 0.9997, 0.8497, 1.9547, 12, 12
1204, 620, 45, 39, 0.9997, 0.7531, 1.7464, 45, 42
1204, 623, 119, 79, 0.9997, 1.0000, 1.0379, 40, 37
1204, 636, 32, 77, 0.9997, 1.0000, 1.3115, 20, 21
1204, 640, 7, 9, 0.9997, 0.7511, 0.9845, 13, 12
1204, 641, 26, 118, 0.9997, 0.8914, 1.5824, 13, 13
1205, 620, 44, 40, 0.9997, 0.7942, 1.4447, 46, 43
1205, 623, 120, 80, 0.9997, 1.0000, 1.2316, 41, 38
1205, 636, 35, 77, 0.9996, 1.0000, 2.4862, 21, 22
1205, 640, 7, 10, 0.9997, 0.7929, 1.0437, 14, 13
1205, 641, 25, 120, 0.9997, 0.9331, 2.0198, 14, 14
1206, 620, 44, 42, 0.9997, 0.8354, 1.7727, 47, 44
1206, 623, 121, 81, 0.9997, 1.0000, 1.4130, 42, 39
1206, 636, 36, 78, 0.9996, 1.0000, 1.6892, 22, 23
1206, 640, 7, 11, 0.9997, 0.8348, 1.0190, 15, 14
1206, 641, 24, 121, 0.9997, 0.9747, 1.6039, 15, 15
1207, 620, 43, 43, 0.9997, 0.8766, 1.4651, 48, 45
1207, 623, 122, 81, 0.9997, 1.0000, 1.0375, 43, 40
1207, 636, 37, 78, 0.9997, 1.0000, 1.0223, 23, 24
1207, 640, 7, 12, 0.9997, 0.8766, 1.0009, 16, 15
1207, 641, 23, 123, 0.9997, 1.0000, 2.0163, 16, 16
1208, 620, 43, 44, 0.9997, 0.9178, 1.0176, 49, 46
1208, 623, 122, 82, 0.9997, 1.0000, 0.7613, 44, 41
1208, 636, 39, 78, 0.9997, 1.0000, 1.6811, 24, 25
1208, 640, 7, 13, 0.9997, 0.9184, 0.9976, 17, 16
1208, 641, 22, 125, 0.9997, 1.0000, 2.2482, 17, 17
1209, 620, 42, 45, 0.9997, 0.9590, 1.2159, 50, 47
1209, 623, 123, 83, 0.9997, 1.0000, 1.2254, 45, 42
1209, 636, 41, 79, 0.9997, 1.0000, 2.1517, 25, 26
1209, 640, 6, 13, 0.9997, 0.9601, 0.7992, 18, 17
1209, 641, 21, 126, 0.9997, 1.0000, 1.6225, 18, 18
1209, 646, 93, 46, 0.9997, 0.7623, 1.9217, 5, 6
1210, 617, 110, 2, 0.9997, 0.7553, 2.6161, 54, 51
1210, 620, 42, 47, 0.9997, 1.0000, 1.7676, 51, 48
1210, 623, 124, 83, 0.9997, 1.0000, 1.0375, 46, 43
1210, 636, 43, 79, 0.9997, 1.0000, 2.0751, 26, 27
1210, 640, 7, 13, 0.9996, 1.0000, 0.4754, 19, 18
1211, 617, 113, 2, 0.9996, 0.7965, 2.7734, 55, 52
1211, 620, 41, 48, 0.9997, 1.0000, 1.4944, 52, 49
1211, 623, 125, 84, 0.9997, 1.0000, 1.2691, 47, 44
1211, 636, 44, 79, 0.9997, 1.0000, 1.2538, 27, 28
1211, 640, 7, 16, 0.9996, 1.0000, 2.2552, 20, 19
1212, 617, 115, 0, 0.9996, 0.8377, 2.6670, 56, 53
1212, 620, 41, 49, 0.9997, 1.0000, 1.0331, 53, 50
1212, 623, 126, 84, 0.9997, 1.0000, 1.0433, 48, 45
1212, 636, 46, 80, 0.9997, 1.0000, 1.8538, 28, 29
1212, 640, 7, 18, 0.9997, 1.0000, 2.3905, 21, 20
1212, 648, 55, 84, 0.9996, 0.7997, 1.5279, 6, 7
1213, 620, 40, 51, 0.9997, 1.0000, 1.8784, 54, 51
1213, 623, 127, 85, 0.9997, 1.0000, 1.2491, 49, 46
1213, 636, 48, 80, 0.9997, 1.0000, 2.0159, 29, 30
1213, 640, 7, 19, 0.9997, 1.0000, 1.3509, 22, 21
1213, 645, 56, 35, 0.9997, 0.7918, 0.9837, 13, 12
1213, 648, 56, 86, 0.9995, 0.8383, 1.2146, 7, 8
1214, 620, 40, 52, 0.9997, 1.0000, 1.2998, 55, 52
1214, 623, 125, 83, 0.9993, 1.0000, 2.4218, 50, 47
1214, 636, 50, 81, 0.9997, 1.0000, 2.1798, 30, 31
1214, 640, 6, 20, 0.9997, 1.0000, 1.2148, 23, 22
1214, 645, 58, 36, 0.9997, 0.8337, 1.9222, 14, 13
1214, 648, 55, 86, 0.9996, 0.8778, 0.7507, 8, 9
1215, 620, 40, 53, 0.9997, 1.0000, 1.0000, 56, 53
1215, 636, 51, 81, 0.9997, 1.0000, 1.2774, 31, 32
1215, 640, 6, 21, 0.9997, 1.0000, 0.9683, 24, 23
1215, 645, 59, 36, 0.9997, 0.8756, 1.3272, 15, 14
1216, 620, 39, 55, 0.9997, 1.0000, 1.8688, 57, 54
1216, 636, 53, 81, 0.9997, 1.0000, 1.7084, 32, 33
1216, 640, 6, 22, 0.9997, 1.0000, 0.9805, 25, 24
1216, 645, 60, 36, 0.9997, 0.9174, 1.0009, 16, 15
1217, 620, 39, 56, 0.9997, 1.0000, 1.3063, 58, 55
1217, 636, 55, 82, 0.9997, 1.0000, 2.1239, 33, 34
1217, 640, 5, 24, 0.9997, 1.0000, 1.9089, 26, 25
1217, 645, 61, 36, 0.9997, 0.9593, 0.9584, 17, 16
1217, 646, 103, 49, 0.9997, 0.7664, 1.4795, 13, 13
1217, 652, 124, 102, 0.9997, 0.7623, 1.0302, 5, 6
1218, 620, 38, 57, 0.9997, 1.0000, 1.2589, 59, 56
1218, 636, 57, 82, 0.9997, 1.0000, 2.0605, 34, 35
1218, 640, 6, 23, 0.9995, 1.0000, 0.5407, 27, 26
1218, 646, 105, 49, 0.9997, 0.8081, 1.7879, 14, 14
1218, 647, 20, 97, 0.9997, 0.7522, 1.8095, 14, 13
1218, 652, 126, 103, 0.9997, 0.7998, 1.8769, 6, 7
1219, 620, 37, 59, 0.9997, 1.0000, 2.0005, 60, 57
1219, 636, 59, 82, 0.9997, 1.0000, 2.0163, 35, 36
1219, 640, 6, 25, 0.9996, 1.0000, 1.2169, 28, 27
1219, 645, 64, 36, 0.9996, 1.0000, 2.2360, 19, 18
1219, 646, 106, 49, 0.9997, 0.8498, 1.2501, 15, 15
1219, 647, 21, 97, 0.9997, 0.7939, 1.2237, 15, 14
1219, 652, 127, 103, 0.9997, 0.8384, 1.2997, 7, 8
1220, 620, 37, 60, 0.9997, 1.0000, 1.3060, 61, 58
1220, 636, 61, 83, 0.9997, 1.0000, 2.1270, 36, 37
1220, 640, 5, 26, 0.9997, 1.0000, 1.4436, 29, 28
1220, 645, 70, 39, 0.9988, 1.0000, 6.5823, 20, 19
1220, 646, 107, 50, 0.9997, 0.8914, 1.2213, 16, 16
1220, 647, 23, 97, 0.9997, 0.8357, 1.7339, 16, 15
1220, 652, 124, 105, 0.9990, 0.8773, 3.2004, 8, 9
1220, 654, 9, 4, 0.9996, 0.7623, 2.0065, 5, 6
1221, 620, 37, 61, 0.9997, 1.0000, 1.0009, 62, 59
1221, 636, 63, 83, 0.9997, 1.0000, 2.0167, 37, 38
1221, 640, 5, 27, 0.9997, 1.0000, 1.1152, 30, 29
