# Enhanced Poisson Multi-Bernoulli Tracking Log
# Input: D:\khenk\Downloads\parallel_run5_2025-12-20260128T124203Z-3-001\parallel_run5_2025-12\cam0_tile0_max_iqr2.0_down32.mp4
#
# frame, track_id, x, y, existence_prob, confidence, speed, age, detections
#================================================================================
1021, 920, 88, 19, 0.9980, 0.6946, 1.9270, 3, 4
1021, 921, 38, 117, 0.8565, 0.5925, 14.1326, 2, 3
1022, 791, 62, 103, 0.9997, 1.0000, 1.9234, 150, 145
1022, 852, 40, 74, 0.9997, 1.0000, 1.7795, 61, 60
1022, 901, 38, 49, 0.9997, 0.7869, 0.7508, 20, 18
1022, 919, 105, 10, 0.9994, 0.7621, 1.6846, 5, 6
1022, 920, 89, 19, 0.9996, 0.7268, 1.3243, 4, 5
1023, 791, 62, 104, 0.9997, 1.0000, 1.3156, 151, 146
1023, 852, 39, 73, 0.9997, 1.0000, 1.4741, 62, 61
1023, 900, 10, 7, 0.9997, 0.6752, 0.4025, 22, 21
1023, 901, 38, 50, 0.9997, 0.8283, 0.7635, 21, 19
1023, 919, 104, 11, 0.9997, 0.7998, 1.4216, 6, 7
1023, 920, 91, 19, 0.9997, 0.7623, 1.7634, 5, 6
1023, 923, 105, 3, 0.9981, 0.6947, 1.2628, 3, 4
1023, 924, 94, 8, 0.9976, 0.6944, 1.5866, 3, 4
1023, 925, 61, 24, 0.9976, 0.6944, 1.6789, 3, 4
1024, 791, 62, 105, 0.9997, 1.0000, 1.0000, 152, 147
1024, 852, 38, 73, 0.9997, 1.0000, 1.0282, 63, 62
1024, 901, 39, 50, 0.9997, 0.8698, 0.7997, 22, 20
1024, 919, 106, 4, 0.9911, 0.8321, 6.0550, 7, 8
1024, 920, 92, 19, 0.9997, 0.7998, 1.2497, 6, 7
1024, 925, 61, 24, 0.9996, 0.7268, 0.4066, 4, 5
1024, 926, 120, 41, 0.9976, 0.6944, 2.7668, 3, 4
1025, 791, 62, 106, 0.9997, 1.0000, 0.9583, 153, 148
1025, 852, 36, 72, 0.9997, 1.0000, 1.8780, 64, 63
1025, 900, 11, 8, 0.9997, 0.7581, 1.0225, 24, 23
1025, 920, 93, 18, 0.9997, 0.8384, 1.2356, 7, 8
1025, 925, 62, 25, 0.9997, 0.7623, 0.9917, 5, 6
1025, 927, 18, 45, 0.9962, 0.6935, 1.9497, 3, 4
1026, 791, 62, 107, 0.9997, 1.0000, 0.9838, 154, 149
1026, 852, 35, 72, 0.9997, 1.0000, 1.3002, 65, 64
1026, 918, 80, 51, 0.9408, 0.7664, 9.2014, 11, 11
1026, 920, 95, 18, 0.9997, 0.8779, 1.7459, 8, 9
1026, 925, 63, 25, 0.9997, 0.7998, 1.0231, 6, 7
1026, 927, 18, 46, 0.9995, 0.7268, 1.1756, 4, 5
1027, 791, 61, 109, 0.9997, 1.0000, 1.9226, 155, 150
1027, 852, 34, 71, 0.9997, 1.0000, 1.2505, 66, 65
1027, 920, 96, 18, 0.9997, 0.9178, 1.2779, 9, 10
1027, 925, 63, 26, 0.9997, 0.8384, 0.7958, 7, 8
1027, 927, 17, 47, 0.9997, 0.7623, 1.2004, 5, 6
1028, 791, 61, 110, 0.9997, 1.0000, 1.3272, 156, 151
1028, 852, 32, 71, 0.9997, 1.0000, 1.7418, 67, 66
1028, 900, 12, 8, 0.9997, 0.8826, 0.7248, 27, 26
1028, 917, 44, 3, 0.9997, 0.6697, 1.0300, 13, 12
1028, 920, 99, 18, 0.9996, 0.9580, 2.5291, 10, 11
1028, 927, 16, 47, 0.9997, 0.7998, 1.0178, 6, 7
1029, 791, 61, 111, 0.9997, 1.0000, 1.0009, 157, 152
1029, 852, 31, 71, 0.9997, 1.0000, 1.2765, 68, 67
1029, 917, 45, 4, 0.9997, 0.7114, 1.2468, 14, 13
1029, 927, 16, 48, 0.9997, 0.8384, 0.7528, 7, 8
1030, 791, 61, 112, 0.9997, 1.0000, 0.9584, 158, 153
1030, 852, 30, 70, 0.9997, 1.0000, 1.2335, 69, 68
1030, 900, 13, 9, 0.9997, 0.9657, 1.0804, 29, 28
1030, 919, 112, 3, 0.9997, 0.6831, 0.9980, 13, 13
1030, 927, 15, 49, 0.9997, 0.8779, 1.2363, 8, 9
1031, 791, 60, 114, 0.9997, 1.0000, 1.9007, 159, 154
1031, 852, 28, 70, 0.9997, 1.0000, 1.7459, 70, 69
1031, 900, 14, 9, 0.9997, 1.0000, 1.0571, 30, 29
1031, 901, 43, 53, 0.9997, 0.6650, 0.7864, 29, 26
1031, 927, 14, 50, 0.9997, 0.9178, 1.4462, 9, 10
1032, 791, 60, 115, 0.9997, 1.0000, 1.3243, 160, 155
1032, 852, 27, 70, 0.9997, 1.0000, 1.2764, 71, 70
1032, 900, 19, 4, 0.9964, 1.0000, 6.6799, 31, 30
1032, 919, 107, 6, 0.9980, 0.7653, 5.1738, 15, 15
1033, 791, 60, 116, 0.9997, 1.0000, 1.0024, 161, 156
1033, 852, 25, 70, 0.9997, 1.0000, 1.7644, 72, 71
1033, 901, 44, 54, 0.9997, 0.7471, 1.0423, 31, 28
1034, 791, 60, 117, 0.9997, 1.0000, 0.9592, 162, 157
1034, 852, 24, 70, 0.9997, 1.0000, 1.2516, 73, 72
1034, 917, 41, 13, 0.8982, 0.5349, 8.7598, 19, 17
1035, 791, 59, 119, 0.9997, 1.0000, 1.9009, 163, 158
1035, 852, 22, 70, 0.9997, 1.0000, 1.7485, 74, 73
1036, 791, 59, 120, 0.9997, 1.0000, 1.3242, 164, 159
1036, 852, 20, 70, 0.9997, 1.0000, 2.0132, 75, 74
1036, 901, 45, 55, 0.9997, 0.8704, 1.0223, 34, 31
1037, 791, 59, 121, 0.9997, 1.0000, 1.0023, 165, 160
1037, 852, 19, 69, 0.9997, 1.0000, 1.4892, 76, 75
1037, 901, 46, 56, 0.9997, 0.9116, 1.4722, 35, 32
1037, 925, 71, 39, 0.9301, 0.5486, 8.4338, 17, 15
1037, 930, 92, 31, 0.9261, 0.6325, 5.5390, 2, 3
1038, 791, 59, 122, 0.9997, 1.0000, 0.9592, 166, 161
1038, 852, 18, 69, 0.9997, 1.0000, 1.0017, 77, 76
1038, 901, 46, 56, 0.9997, 0.9528, 0.4132, 36, 33
1038, 919, 112, 14, 0.9996, 0.6748, 1.2875, 21, 20
1039, 791, 59, 125, 0.9996, 1.0000, 2.5117, 167, 162
1039, 852, 16, 69, 0.9997, 1.0000, 1.7075, 78, 77
1039, 901, 47, 56, 0.9997, 0.9941, 0.7248, 37, 34
1039, 919, 114, 14, 0.9997, 0.7163, 1.7390, 22, 21
1040, 852, 15, 68, 0.9997, 1.0000, 1.4660, 79, 78
1040, 919, 114, 12, 0.9996, 0.7577, 1.5461, 23, 22
1040, 929, 18, 9, 0.9996, 0.6831, 1.7024, 8, 8
1040, 931, 67, 31, 0.7226, 0.5155, 5.0112, 2, 3
1041, 852, 13, 69, 0.9996, 1.0000, 1.8325, 80, 79
1041, 919, 114, 11, 0.9997, 0.7992, 1.3313, 24, 23
1041, 927, 6, 59, 0.9997, 0.6647, 0.7841, 19, 17
1041, 929, 18, 11, 0.9994, 0.7246, 1.6889, 9, 9
1041, 933, 125, 5, 0.9978, 0.6945, 1.6786, 3, 4
1041, 934, 75, 31, 0.9931, 0.6917, 2.9705, 3, 4
1042, 852, 12, 69, 0.9997, 1.0000, 1.2859, 81, 80
1042, 919, 117, 13, 0.9991, 0.8404, 3.2060, 25, 24
1042, 927, 5, 60, 0.9997, 0.7061, 1.2035, 20, 18
1042, 929, 19, 12, 0.9996, 0.7664, 1.1498, 10, 10
1042, 932, 30, 10, 0.9270, 0.5635, 7.8076, 5, 5
1043, 852, 11, 68, 0.9997, 1.0000, 1.2220, 82, 81
1043, 927, 4, 61, 0.9997, 0.7474, 1.4331, 21, 19
1044, 852, 9, 68, 0.9997, 1.0000, 1.7505, 83, 82
1044, 927, 3, 62, 0.9997, 0.7888, 1.4544, 22, 20
1044, 929, 20, 13, 0.9997, 0.8497, 1.0053, 12, 12
1045, 852, 8, 68, 0.9997, 1.0000, 1.2778, 84, 83
1045, 927, 2, 63, 0.9997, 0.8302, 1.4268, 23, 21
1045, 934, 85, 43, 0.9885, 0.5943, 5.4205, 7, 7
1046, 852, 4, 68, 0.9996, 1.0000, 3.2929, 85, 84
1046, 927, 2, 64, 0.9997, 0.8716, 1.0271, 24, 22
1046, 929, 21, 13, 0.9997, 0.9331, 0.7500, 14, 14
1046, 937, 29, 26, 0.9259, 0.6517, 6.5835, 3, 4
1046, 938, 52, 55, 0.9938, 0.6921, 4.1294, 3, 4
1047, 927, 1, 65, 0.9997, 0.9131, 1.2230, 25, 23
1047, 929, 21, 14, 0.9997, 0.9747, 0.7684, 15, 15
1048, 919, 123, 11, 0.9989, 0.6714, 2.8276, 31, 29
1048, 927, 0, 65, 0.9997, 0.9545, 1.0272, 26, 24
1048, 929, 22, 14, 0.9997, 1.0000, 0.8000, 16, 16
1049, 927, 2, 67, 0.9995, 0.9959, 1.9307, 27, 25
1050, 927, 0, 67, 0.9995, 1.0000, 1.0476, 28, 26
1050, 929, 22, 13, 0.9997, 1.0000, 0.8045, 18, 18
1050, 941, 84, 100, 0.9951, 0.6390, 5.2433, 7, 7
1051, 929, 23, 15, 0.9996, 1.0000, 1.4182, 19, 19
1052, 919, 127, 2, 0.8901, 0.5336, 8.5833, 35, 32
1052, 929, 30, 16, 0.9976, 1.0000, 6.5299, 20, 20
1053, 927, 4, 82, 0.9014, 0.4501, 4.5082, 31, 28
1053, 943, 19, 88, 0.9975, 0.6943, 2.1594, 3, 4
1054, 940, 62, 10, 0.9997, 0.6672, 1.2445, 11, 10
1054, 945, 56, 63, 0.9980, 0.6946, 1.0735, 3, 4
1055, 947, 38, 21, 0.9012, 0.6182, 8.0714, 2, 3
1056, 946, 79, 72, 0.8503, 0.4859, 8.3834, 13, 9
1056, 945, 57, 64, 0.9997, 0.7623, 1.0212, 5, 6
1056, 947, 51, 32, 0.8763, 0.6221, 15.6934, 3, 4
1056, 948, 25, 17, 0.7832, 0.5503, 7.2338, 2, 3
1057, 945, 65, 68, 0.9916, 0.7942, 8.2050, 6, 7
1057, 949, 106, 28, 0.6257, 0.4728, 8.6301, 3, 4
1058, 950, 20, 45, 0.7999, 0.5599, 6.7528, 2, 3
1060, 940, 65, 14, 0.9997, 0.6626, 0.7958, 17, 15
1061, 940, 74, 19, 0.9761, 0.6898, 9.0968, 18, 16
1061, 952, 70, 69, 0.9112, 0.6430, 11.2083, 3, 4
1063, 948, 29, 18, 0.9997, 0.7248, 0.7423, 9, 9
1063, 951, 99, 116, 0.9997, 0.6831, 1.2205, 8, 8
1064, 948, 30, 18, 0.9997, 0.7665, 1.0171, 10, 10
1064, 951, 100, 117, 0.9997, 0.7248, 1.4136, 9, 9
1065, 948, 30, 19, 0.9997, 0.8081, 0.7976, 11, 11
1065, 951, 101, 118, 0.9997, 0.7665, 1.4448, 10, 10
1065, 954, 62, 68, 0.9997, 0.6831, 0.7937, 7, 7
1066, 948, 31, 19, 0.9997, 0.8498, 0.7792, 12, 12
1066, 951, 102, 119, 0.9997, 0.8081, 1.4259, 11, 11
1066, 954, 63, 68, 0.9997, 0.7248, 0.7904, 8, 8
1066, 956, 67, 75, 0.9994, 0.7267, 2.6702, 4, 5
1067, 951, 103, 120, 0.9997, 0.8498, 1.4142, 12, 12
1067, 954, 66, 75, 0.9967, 0.7644, 6.6058, 9, 9
1067, 956, 57, 76, 0.9892, 0.7553, 9.1221, 5, 6
1068, 948, 32, 20, 0.9997, 0.9331, 1.0401, 14, 14
1068, 951, 103, 121, 0.9997, 0.8914, 1.0269, 13, 13
1068, 958, 64, 69, 0.9109, 0.6238, 8.8625, 2, 3
1069, 951, 104, 121, 0.9997, 0.9331, 0.7457, 14, 14
1069, 959, 11, 73, 0.9932, 0.6918, 1.9544, 3, 4
1070, 948, 33, 20, 0.9997, 1.0000, 0.7508, 16, 16
1070, 951, 105, 122, 0.9997, 0.9747, 1.2254, 15, 15
1070, 957, 70, 23, 0.9997, 0.6831, 1.1414, 8, 8
1070, 959, 10, 73, 0.9990, 0.7265, 1.1621, 4, 5
1071, 948, 33, 21, 0.9997, 1.0000, 0.7657, 17, 17
1071, 951, 106, 123, 0.9997, 1.0000, 1.4447, 16, 16
1071, 957, 70, 24, 0.9997, 0.7248, 1.0374, 9, 9
1072, 948, 34, 21, 0.9997, 1.0000, 0.7992, 18, 18
1072, 951, 107, 124, 0.9997, 1.0000, 1.4560, 17, 17
1072, 957, 70, 25, 0.9997, 0.7665, 1.0001, 10, 10
1072, 960, 111, 14, 0.9838, 0.6329, 9.1054, 6, 6
1072, 959, 12, 73, 0.9996, 0.7997, 1.7129, 6, 7
1072, 962, 26, 54, 0.9980, 0.6946, 1.0658, 3, 4
1073, 951, 107, 125, 0.9997, 1.0000, 1.0433, 18, 18
1073, 957, 71, 25, 0.9997, 0.8081, 0.7742, 11, 11
1073, 959, 3, 76, 0.8644, 0.7385, 8.3374, 7, 8
1073, 961, 25, 88, 0.9991, 0.7619, 4.1137, 5, 6
1073, 962, 27, 54, 0.9996, 0.7268, 0.7653, 4, 5
1073, 963, 112, 7, 0.6586, 0.4787, 7.7455, 2, 3
1074, 948, 35, 21, 0.9997, 1.0000, 0.7511, 20, 20
1074, 951, 108, 125, 0.9997, 1.0000, 0.7443, 19, 19
1074, 962, 28, 55, 0.9997, 0.7623, 1.2330, 5, 6
1075, 948, 35, 22, 0.9997, 1.0000, 0.7892, 21, 21
1075, 951, 109, 125, 0.9997, 1.0000, 1.0008, 20, 20
1075, 962, 29, 56, 0.9997, 0.7998, 1.4429, 6, 7
1075, 964, 70, 74, 0.9940, 0.6923, 4.3188, 3, 4
1076, 948, 36, 22, 0.9997, 1.0000, 0.8048, 22, 22
1076, 962, 30, 56, 0.9997, 0.8384, 1.0529, 7, 8
1077, 962, 35, 66, 0.9036, 0.8031, 10.3214, 8, 9
1078, 948, 37, 23, 0.9997, 1.0000, 1.0412, 24, 24
1078, 957, 78, 40, 0.9397, 0.5994, 10.1278, 16, 15
1079, 948, 37, 22, 0.9996, 1.0000, 0.5487, 25, 25
1079, 967, 23, 76, 0.9016, 0.4606, 4.0807, 5, 5
1080, 948, 38, 23, 0.9997, 1.0000, 0.8862, 26, 26
1080, 967, 29, 81, 0.9918, 0.5959, 7.4608, 6, 6
1080, 969, 112, 39, 0.8354, 0.5177, 8.5904, 5, 5
1080, 965, 58, 97, 0.9994, 0.7621, 3.2409, 5, 6
1081, 948, 38, 25, 0.9996, 1.0000, 1.7969, 27, 27
1081, 951, 114, 127, 0.9997, 0.6764, 0.7919, 26, 25
1081, 971, 43, 9, 0.6179, 0.4553, 16.4182, 2, 3
1081, 972, 85, 27, 0.7870, 0.5525, 18.5772, 2, 3
1082, 948, 39, 24, 0.9996, 1.0000, 0.7655, 28, 28
1082, 951, 115, 127, 0.9997, 0.7179, 0.7664, 27, 26
1082, 970, 75, 36, 0.9890, 0.6357, 6.2856, 6, 6
1082, 974, 34, 51, 0.9105, 0.6235, 9.6055, 2, 3
1083, 948, 40, 24, 0.9997, 1.0000, 1.0627, 29, 29
1083, 975, 41, 8, 0.9980, 0.6946, 0.8113, 3, 4
1083, 976, 40, 27, 0.7626, 0.5385, 5.7253, 2, 3
1084, 948, 40, 25, 0.9996, 1.0000, 0.7205, 30, 30
1084, 977, 122, 109, 0.9980, 0.6946, 2.3676, 3, 4
1085, 948, 41, 25, 0.9997, 1.0000, 0.7821, 31, 31
1085, 977, 120, 110, 0.9996, 0.7268, 2.1111, 4, 5
1086, 970, 78, 41, 0.9293, 0.5507, 6.4762, 10, 9
1086, 977, 119, 113, 0.9996, 0.7623, 2.7626, 5, 6
1086, 978, 106, 113, 0.9981, 0.6947, 2.0118, 3, 4
1087, 948, 42, 25, 0.9997, 1.0000, 0.7494, 33, 33
1087, 977, 118, 115, 0.9997, 0.7998, 2.4944, 6, 7
1087, 978, 105, 114, 0.9996, 0.7268, 1.4543, 4, 5
1088, 948, 42, 26, 0.9997, 1.0000, 0.7884, 34, 34
1088, 977, 117, 117, 0.9997, 0.8385, 2.2570, 7, 8
1088, 978, 104, 116, 0.9997, 0.7623, 2.0072, 5, 6
1089, 948, 43, 26, 0.9997, 1.0000, 0.8052, 35, 35
1089, 977, 115, 120, 0.9997, 0.8779, 3.2497, 8, 9
1089, 979, 41, 65, 0.9977, 0.6945, 1.1740, 3, 4
1089, 980, 5, 69, 0.9981, 0.6947, 2.0437, 3, 4
1090, 948, 43, 27, 0.9997, 1.0000, 0.8058, 36, 36
1090, 979, 50, 58, 0.8940, 0.6606, 10.0216, 4, 5
1090, 980, 7, 69, 0.9996, 0.7268, 2.0514, 4, 5
1091, 948, 44, 26, 0.9996, 1.0000, 0.9090, 37, 37
1091, 980, 8, 69, 0.9997, 0.7623, 1.2494, 5, 6
1092, 948, 43, 27, 0.9996, 1.0000, 0.6871, 38, 38
1092, 970, 77, 45, 0.9997, 0.6613, 0.9075, 16, 14
1092, 980, 10, 69, 0.9997, 0.7998, 1.7058, 6, 7
1093, 948, 45, 28, 0.9996, 1.0000, 1.5874, 39, 39
1093, 970, 79, 46, 0.9996, 0.7027, 1.8102, 17, 15
1093, 980, 12, 69, 0.9997, 0.8385, 1.9971, 7, 8
1093, 983, 36, 15, 0.6194, 0.4561, 19.6855, 2, 3
1094, 948, 45, 29, 0.9997, 1.0000, 1.2122, 40, 40
1094, 980, 14, 69, 0.9997, 0.8779, 2.0418, 8, 9
1094, 982, 42, 5, 0.9996, 0.7268, 0.7645, 4, 5
1095, 948, 46, 29, 0.9997, 1.0000, 0.8361, 41, 41
1095, 980, 16, 69, 0.9997, 0.9178, 2.0164, 9, 10
1095, 982, 43, 5, 0.9997, 0.7623, 0.8177, 5, 6
1096, 980, 18, 69, 0.9997, 0.9581, 2.0002, 10, 11
1096, 982, 42, 1, 0.9992, 0.7995, 3.8486, 6, 7
1096, 985, 47, 123, 0.9987, 0.7263, 3.2075, 4, 5
1097, 948, 47, 30, 0.9997, 1.0000, 1.0165, 43, 43
1097, 980, 20, 69, 0.9997, 0.9986, 1.9977, 11, 12
1097, 985, 45, 126, 0.9996, 0.7623, 3.2969, 5, 6
1097, 986, 46, 76, 0.9935, 0.6920, 4.9913, 3, 4
1098, 948, 48, 30, 0.9997, 1.0000, 1.0488, 44, 44
1098, 980, 22, 69, 0.9997, 1.0000, 1.9991, 12, 13
1099, 980, 24, 69, 0.9997, 1.0000, 2.0000, 13, 14
1099, 987, 110, 86, 0.9980, 0.6947, 1.0426, 3, 4
1100, 948, 49, 31, 0.9997, 1.0000, 1.0237, 46, 46
1100, 980, 26, 69, 0.9997, 1.0000, 2.0001, 14, 15
1100, 988, 122, 33, 0.9978, 0.6945, 2.3207, 3, 4
1100, 989, 49, 82, 0.6595, 0.4792, 6.4669, 2, 3
1101, 980, 28, 69, 0.9997, 1.0000, 2.0001, 15, 16
1101, 988, 121, 33, 0.9996, 0.7268, 1.3670, 4, 5
1102, 948, 50, 31, 0.9997, 1.0000, 0.7484, 48, 48
1102, 980, 30, 69, 0.9997, 1.0000, 2.0000, 16, 17
1102, 988, 119, 34, 0.9997, 0.7623, 1.8801, 5, 6
1103, 948, 51, 32, 0.9997, 1.0000, 1.2468, 49, 49
1103, 980, 32, 69, 0.9997, 1.0000, 2.0000, 17, 18
1103, 988, 117, 35, 0.9997, 0.7998, 2.2315, 6, 7
1104, 980, 34, 69, 0.9997, 1.0000, 2.0000, 18, 19
1104, 988, 115, 35, 0.9997, 0.8384, 2.0555, 7, 8
1104, 991, 102, 23, 0.8520, 0.5899, 5.5419, 2, 3
1105, 948, 52, 32, 0.9997, 1.0000, 0.7222, 51, 51
1105, 980, 36, 69, 0.9997, 1.0000, 2.0000, 19, 20
1105, 988, 114, 36, 0.9997, 0.8779, 1.4451, 8, 9
1106, 948, 52, 33, 0.9997, 1.0000, 0.7609, 52, 52
1106, 980, 38, 69, 0.9997, 1.0000, 2.0000, 20, 21
1106, 982, 52, 1, 0.9996, 0.6722, 1.4423, 16, 15
1106, 988, 112, 37, 0.9997, 0.9178, 1.9796, 9, 10
1106, 992, 45, 3, 0.9161, 0.6268, 7.8903, 2, 3
1106, 993, 34, 22, 0.7795, 0.5482, 12.4412, 2, 3
1107, 980, 40, 69, 0.9997, 1.0000, 2.0000, 21, 22
1107, 995, 58, 83, 0.9964, 0.6937, 3.2391, 3, 4
1108, 948, 54, 33, 0.9996, 1.0000, 1.4876, 54, 54
1108, 980, 42, 69, 0.9997, 1.0000, 2.0000, 22, 23
1108, 995, 63, 79, 0.9993, 0.7266, 6.1241, 4, 5
1109, 948, 54, 34, 0.9996, 1.0000, 0.9214, 55, 55
1109, 980, 44, 69, 0.9997, 1.0000, 2.0000, 23, 24
1110, 948, 54, 35, 0.9997, 1.0000, 1.0403, 56, 56
1110, 980, 46, 69, 0.9997, 1.0000, 2.0000, 24, 25
1110, 994, 122, 92, 0.9997, 0.6831, 0.9571, 7, 7
1111, 980, 48, 69, 0.9997, 1.0000, 2.0000, 25, 26
1111, 994, 124, 93, 0.9997, 0.7248, 1.8915, 8, 8
1112, 948, 55, 36, 0.9997, 1.0000, 1.0294, 58, 58
1112, 980, 50, 70, 0.9997, 1.0000, 2.1409, 26, 27
1112, 988, 102, 41, 0.9997, 0.6831, 1.4338, 15, 15
1112, 999, 11, 5, 0.9974, 0.6943, 2.5683, 3, 4
1113, 948, 54, 37, 0.9996, 1.0000, 1.1038, 59, 59
1113, 980, 52, 70, 0.9997, 1.0000, 2.0212, 27, 28
1113, 999, 12, 4, 0.9996, 0.7268, 1.8324, 4, 5
1113, 1000, 84, 9, 0.8845, 0.6086, 8.7202, 2, 3
1114, 980, 54, 70, 0.9997, 1.0000, 2.0000, 28, 29
1114, 999, 14, 3, 0.9997, 0.7623, 2.0308, 5, 6
1114, 1001, 97, 91, 0.9980, 0.6946, 0.7813, 3, 4
1115, 948, 54, 38, 0.9997, 1.0000, 0.7248, 61, 61
1115, 980, 56, 71, 0.9997, 1.0000, 2.1261, 29, 30
1115, 999, 16, 1, 0.9997, 0.7998, 2.6470, 6, 7
1115, 1001, 99, 92, 0.9996, 0.7268, 1.9264, 4, 5
1115, 1003, 92, 65, 0.9981, 0.6947, 1.7693, 3, 4
1116, 980, 58, 71, 0.9997, 1.0000, 2.0189, 30, 31
1116, 1001, 99, 92, 0.9996, 0.7623, 0.6215, 5, 6
1116, 1004, 127, 15, 0.9004, 0.6365, 11.6361, 3, 4
1117, 948, 54, 39, 0.9997, 1.0000, 0.7487, 63, 63
1117, 980, 60, 72, 0.9997, 1.0000, 2.1409, 31, 32
1117, 1001, 100, 93, 0.9997, 0.7998, 1.0408, 6, 7
1117, 1005, 60, 8, 0.9904, 0.6901, 4.7574, 3, 4
1118, 948, 55, 40, 0.9997, 1.0000, 1.2721, 64, 64
1118, 980, 62, 72, 0.9997, 1.0000, 2.0158, 32, 33
1119, 948, 55, 40, 0.9997, 1.0000, 0.4024, 65, 65
1119, 980, 64, 73, 0.9997, 1.0000, 2.1355, 33, 34
1119, 1001, 101, 94, 0.9997, 0.8779, 1.0482, 8, 9
1120, 948, 56, 41, 0.9997, 1.0000, 1.0506, 66, 66
1120, 980, 66, 73, 0.9997, 1.0000, 2.0155, 34, 35
1120, 1001, 102, 94, 0.9997, 0.9178, 1.0458, 9, 10
1120, 1008, 111, 4, 0.9980, 0.6946, 1.4232, 3, 4
1120, 1009, 50, 3, 0.9920, 0.6911, 4.8285, 3, 4
1121, 980, 68, 73, 0.9997, 1.0000, 2.0000, 35, 36
1121, 1001, 103, 95, 0.9997, 0.9581, 1.2863, 10, 11
1121, 1007, 126, 29, 0.9830, 0.5915, 5.7129, 5, 5
1121, 1008, 110, 6, 0.9996, 0.7268, 2.0117, 4, 5
1122, 948, 57, 42, 0.9997, 1.0000, 1.0579, 68, 68
1122, 980, 70, 74, 0.9997, 1.0000, 2.1264, 36, 37
1122, 1001, 104, 95, 0.9997, 0.9986, 1.0453, 11, 12
1122, 1008, 109, 7, 0.9997, 0.7623, 1.6304, 5, 6
1123, 948, 58, 41, 0.9996, 1.0000, 1.1354, 69, 69
1123, 980, 72, 74, 0.9997, 1.0000, 2.0192, 37, 38
1123, 1001, 104, 96, 0.9997, 1.0000, 0.7860, 12, 13
1123, 1005, 70, 4, 0.9997, 0.6831, 1.2601, 9, 9
1123, 1008, 108, 8, 0.9997, 0.7998, 1.4137, 6, 7
1124, 948, 58, 43, 0.9996, 1.0000, 1.2541, 70, 70
1124, 980, 74, 74, 0.9997, 1.0000, 2.0000, 38, 39
1124, 1001, 105, 96, 0.9997, 1.0000, 0.7487, 13, 14
1124, 1005, 71, 4, 0.9997, 0.7248, 1.0010, 10, 10
1124, 1008, 107, 11, 0.9996, 0.8384, 2.6804, 7, 8
1125, 948, 59, 43, 0.9997, 1.0000, 0.9029, 71, 71
1125, 980, 77, 75, 0.9997, 1.0000, 2.8571, 39, 40
1125, 1001, 106, 97, 0.9997, 1.0000, 1.2493, 14, 15
1125, 1012, 93, 4, 0.8975, 0.6161, 5.6507, 2, 3
1126, 980, 79, 75, 0.9997, 1.0000, 2.3084, 40, 41
1126, 1001, 107, 97, 0.9997, 1.0000, 1.0722, 15, 16
1127, 948, 60, 44, 0.9997, 1.0000, 1.0219, 73, 73
1127, 980, 81, 74, 0.9997, 1.0000, 2.1409, 41, 42
1127, 1001, 108, 98, 0.9997, 1.0000, 1.2632, 16, 17
1127, 1010, 21, 100, 0.9420, 0.7672, 9.1672, 10, 10
1128, 948, 61, 44, 0.9997, 1.0000, 1.0486, 74, 74
1128, 980, 84, 75, 0.9996, 1.0000, 2.7554, 42, 43
1129, 980, 85, 74, 0.9996, 1.0000, 1.5883, 43, 44
1129, 1001, 109, 99, 0.9997, 1.0000, 1.0299, 18, 19
1129, 1013, 2, 30, 0.9981, 0.6947, 1.0378, 3, 4
1129, 1014, 82, 98, 0.6826, 0.5067, 11.9587, 3, 4
1129, 1015, 111, 64, 0.6380, 0.4669, 12.0818, 2, 3
1130, 948, 62, 45, 0.9997, 1.0000, 1.0235, 76, 76
1130, 980, 88, 75, 0.9996, 1.0000, 2.5252, 44, 45
1130, 1001, 110, 99, 0.9997, 1.0000, 1.0299, 19, 20
1130, 1008, 102, 18, 0.9997, 0.6831, 2.0418, 13, 13
1130, 1016, 84, 100, 0.6568, 0.4914, 23.3121, 3, 4
1131, 948, 63, 45, 0.9997, 1.0000, 1.0369, 77, 77
1131, 980, 91, 75, 0.9997, 1.0000, 3.0274, 45, 46
1131, 1008, 101, 19, 0.9997, 0.7248, 1.5997, 14, 14
1131, 1017, 79, 6, 0.9832, 0.6858, 1.6712, 3, 4
1132, 980, 93, 75, 0.9997, 1.0000, 2.3192, 46, 47
1132, 1008, 100, 21, 0.9997, 0.7664, 2.0114, 15, 15
1132, 1017, 80, 6, 0.9991, 0.7265, 0.9480, 4, 5
1132, 1018, 8, 104, 0.9026, 0.6190, 11.7391, 2, 3
1133, 980, 96, 75, 0.9997, 1.0000, 2.7378, 47, 48
1133, 1008, 99, 22, 0.9997, 0.8081, 1.5994, 16, 16
1133, 1017, 81, 6, 0.9997, 0.7623, 0.9009, 5, 6
1134, 948, 63, 42, 0.9994, 1.0000, 3.0717, 80, 80
1134, 980, 99, 74, 0.9997, 1.0000, 3.0986, 48, 49
1134, 1008, 98, 23, 0.9997, 0.8498, 1.4045, 17, 17
1134, 1017, 82, 6, 0.9997, 0.7998, 0.9703, 6, 7
1134, 1022, 108, 82, 0.9980, 0.6947, 1.7374, 3, 4
1134, 1025, 1, 96, 0.8795, 0.6057, 11.9709, 2, 3
1135, 980, 101, 74, 0.9997, 1.0000, 2.2929, 49, 50
