# Advanced Satellite Tracking Log
# Input: D:\khenk\Downloads\parallel_run5_2025-12-20260128T124203Z-3-001\parallel_run5_2025-12\cam0_tile0_max_iqr2.0_down32.mp4
# Output: D:\khenk\Downloads\SNC Sat Tracking Peng\comparison_results\run_20260323_103700\imm_adaptive\output_video.mp4
#
# frame, track_id, x, y, confidence, speed, vx, vy, quality, intensity
#================================================================================
9, 69, 115, 107, 0.7778, 10.8413, 5.1971, -9.5144, 0.6222, 202.88
9, 71, 127, 141, 0.5000, 52.9718, 48.4440, 21.4289, 0.1500, 144.00
9, 74, 91, 59, 0.5000, 40.6824, 38.8633, 12.0291, 0.1500, 212.00
9, 75, 63, 153, 0.6111, 29.6304, 0.2063, 29.6297, 0.3056, 180.20
9, 78, 62, 42, 0.5556, 23.4934, 13.0555, -19.5318, 0.2222, 180.50
9, 82, 41, 50, 0.5000, 6.4217, 5.7379, 2.8836, 0.1500, 206.33
10, 16, 127, 4, 1.0000, 0.9540, 0.9533, -0.0361, 1.0000, 147.00
10, 22, 61, 126, 0.6556, 33.6433, -3.1572, 33.4948, 0.2622, 185.88
10, 41, 74, 90, 0.8222, 6.9891, 5.8682, -3.7963, 0.5756, 164.86
10, 59, 95, 115, 0.8778, 1.5234, -1.5089, 0.2097, 0.7022, 127.50
10, 69, 127, 111, 0.9333, 9.3276, 9.2234, -1.3899, 0.8400, 188.78
10, 81, 27, 127, 0.8722, 2.5238, -2.5238, 0.0000, 0.6106, 173.86
10, 82, 64, 66, 0.6556, 19.1975, 16.1877, 10.3200, 0.2622, 201.75
10, 12, 70, 45, 0.7333, 7.3659, -5.5926, 4.7937, 0.6600, 173.78
10, 73, 117, 36, 0.5000, 20.6250, 12.0957, 16.7058, 0.1500, 165.33
10, 76, 87, 26, 0.6111, 4.5453, -0.9214, -4.4509, 0.3056, 195.00
11, 12, 66, 67, 0.9889, 12.9654, -4.8302, 12.0321, 0.9889, 176.30
11, 22, 67, 127, 0.7111, 6.0490, 5.0450, 3.3373, 0.3556, 177.70
11, 23, 5, 34, 0.6000, 72.3777, -69.8053, -19.1247, 0.1800, 216.67
11, 41, 99, 92, 0.8778, 23.6411, 23.5651, 1.8939, 0.7022, 158.25
11, 73, 123, 66, 0.6556, 25.4160, 8.5743, 23.9260, 0.2622, 154.50
11, 74, 128, 81, 0.6556, 24.3589, 21.6670, 11.1308, 0.2622, 182.50
11, 82, 70, 93, 0.7111, 27.1090, 6.4863, 26.3216, 0.3556, 198.60
11, 16, 128, 4, 0.9000, 0.9540, 0.9533, -0.0361, 0.9000, 147.00
11, 76, 86, 21, 0.5111, 4.5453, -0.9214, -4.4509, 0.2556, 195.00
11, 81, 25, 127, 0.7722, 2.5238, -2.5238, 0.0000, 0.5406, 173.86
12, 16, 122, 3, 1.0000, 3.1754, -3.1179, -0.6014, 1.0000, 147.17
12, 55, 67, 95, 0.6000, 60.5270, 54.7045, -25.9023, 0.1800, 154.50
12, 73, 102, 62, 0.7111, 19.8434, -19.6926, -2.4412, 0.3556, 155.80
12, 74, 84, 89, 0.7111, 43.4550, -42.6367, 8.3935, 0.3556, 179.40
12, 82, 81, 121, 0.7667, 29.9703, 10.5816, 28.0401, 0.4600, 182.83
12, 23, -65, 15, 0.5000, 72.3777, -69.8053, -19.1247, 0.1500, 216.67
13, 8, 5, 32, 0.6000, 16.3584, -7.7097, 14.4277, 0.1800, 213.56
13, 16, 99, 6, 1.0000, 22.9711, -22.8249, 2.5876, 1.0000, 148.00
13, 55, 122, 69, 0.5000, 60.5270, 54.7045, -25.9023, 0.1500, 154.50
14, 1, 18, 7, 0.6000, 14.2535, -12.5520, 6.7536, 0.1800, 224.33
14, 8, 4, 35, 0.6556, 3.8758, -1.8155, 3.4243, 0.2622, 216.79
14, 55, 107, 28, 0.6556, 38.0458, 14.6700, -35.1037, 0.2622, 151.88
15, 1, 5, 20, 0.6556, 17.9070, -12.5383, 12.7848, 0.2622, 219.75
15, 8, 6, 33, 0.7111, 2.5016, 1.9984, -1.5048, 0.3556, 222.03
15, 55, 91, 25, 0.7111, 15.0585, -14.6109, -3.6438, 0.3556, 157.10
16, 1, 2, 28, 0.7111, 8.9434, -3.9806, 8.0087, 0.3556, 217.00
16, 8, 8, 32, 0.7667, 1.9292, 1.6895, -0.9314, 0.4600, 227.53
16, 10, 107, 55, 0.6000, 34.4035, -5.8158, 33.9084, 0.1800, 145.00
16, 77, 53, 41, 0.6000, 41.6721, 36.4697, -20.1624, 0.1800, 194.50
17, 1, 1, 35, 0.7667, 7.4782, -1.2471, 7.3735, 0.4600, 215.50
17, 8, 10, 32, 0.8222, 1.9035, 1.9009, -0.1001, 0.5756, 231.45
17, 10, 108, 102, 0.6556, 46.2259, 0.2529, 46.2252, 0.2622, 137.75
17, 11, 2, 52, 0.6000, 31.3556, -11.6448, 29.1131, 0.1800, 206.33
17, 18, 56, 40, 0.6000, 37.8593, -37.8593, -0.0044, 0.1800, 194.33
17, 54, 54, 72, 0.6000, 55.1899, 31.0609, -45.6196, 0.1800, 164.33
17, 61, 25, 53, 0.6000, 46.8722, 5.8059, 46.5112, 0.1800, 221.00
17, 77, 87, 29, 0.6556, 36.6419, 34.3287, -12.8130, 0.2622, 189.12
18, 8, 11, 32, 0.8778, 1.2010, 1.1976, 0.0907, 0.7022, 234.40
18, 11, -1, 110, 0.6556, 55.6158, -4.2836, 55.4506, 0.2622, 193.25
18, 13, 46, 3, 0.6000, 33.9116, 15.5557, -30.1333, 0.1800, 223.67
18, 18, 28, 62, 0.6556, 35.6208, -29.4913, 19.9776, 0.2622, 195.50
18, 54, 87, 30, 0.6556, 53.6139, 32.7228, -42.4696, 0.2622, 167.00
18, 77, 97, 26, 0.7111, 11.5077, 11.0707, -3.1410, 0.3556, 191.70
18, 92, 84, 119, 0.6000, 0.9910, -0.9905, 0.0293, 0.1800, 152.67
18, 1, -1, 42, 0.6667, 7.4782, -1.2471, 7.3735, 0.4000, 215.50
18, 10, 108, 148, 0.5556, 46.2259, 0.2529, 46.2252, 0.2222, 137.75
18, 61, 31, 100, 0.5000, 46.8722, 5.8059, 46.5112, 0.1500, 221.00
19, 8, 13, 31, 0.9333, 1.9173, 1.7562, -0.7694, 0.8400, 236.24
19, 13, 84, 23, 0.6556, 38.7306, 35.5135, 15.4549, 0.2622, 211.50
19, 18, 1, 110, 0.7111, 53.4447, -27.2657, 45.9665, 0.3556, 190.40
19, 54, 103, 6, 0.7111, 30.3628, 17.7216, -24.6545, 0.3556, 164.80
19, 61, 16, 119, 0.6556, 31.3749, -6.1147, 30.7732, 0.2622, 205.75
19, 92, 82, 120, 0.7056, 1.9744, -1.8087, 0.7918, 0.2822, 147.25
